"","EW","TW","EZ","SZ"
"1",151,81,1.5,4.8
"2",151,81,1.4,4.8
"3",151,138,1.5,4.8
"4",151,81,1.5,4.8
"5",151,88,1.4,4.8
"6",154,85,1.4,4.7
"7",151,81,1.4,4.8
"8",151,138,1.4,4.8
"9",154,83,1.4,4.9
"10",151,83,1.5,4.8
"11",151,88,1.4,4.8
"12",151,138,1.4,4.7
"13",184,78,1.5,4.8
"14",151,138,1.4,4.8
"15",151,83,1.4,4.8
