"","EW","TW","EZ","SZ"
"1",172.8402,52.11309,1.31751,4.699498
"2",172.8402,52.11309,1.18426,4.549711
"3",172.8402,52.11309,1.31751,4.699498
"4",172.8402,52.11309,1.31751,4.699498
"5",169.1027,52.11309,1.18426,4.549711
"6",172.8402,52.11309,1.250885,4.407198
"7",172.8402,52.11309,1.18426,4.699498
"8",172.8402,52.11309,1.384135,4.699498
"9",172.8402,52.11309,1.18426,4.622786
"10",172.8402,55.02559,1.18426,4.407198
"11",172.8402,55.02559,1.18426,4.480273
"12",172.8402,52.11309,1.250885,4.549711
