"","EW","TW","EZ","SZ"
"1",179,75,0.8,4.5
"2",179,75,0.8,4.4
"3",182,75,0.8,4.4
"4",179,71,0.8,4.5
"5",179,75,0.8,4.4
"6",179,75,0.8,4.4
"7",177,75,0.8,4.4
"8",182,82,0.8,4.4
"9",182,80,0.8,4.4
"10",179,73,0.8,4.5
"11",179,75,0.9,4.5
"12",177,75,0.8,4.4
